file,overall_acc,macro_f1,mean_task_acc,modernizante_f1,estructuralista_f1,neoliberal_f1,posmoderna_f1,voluntarista_f1
test_results_random_deletion_False_True_False_True_1100_accuracy_2025-12-15.json,0.7684848484848484,0.5453762843524665,0.7684848484848485,0.6219032383587704,0.5365820311638595,0.5408388842732277,0.48757763975155277,0.5399796282149224
test_results_None_False_False_True_True_1200_accuracy_2025-12-07.json,0.7888888888888889,0.5420580700329847,0.788888888888889,0.6997338065661047,0.4887615468766824,0.48237014431941,0.4986072423398329,0.5408176100628931
test_results_None_False_True_False_True_600_macro_f1_2025-12-07.json,0.7311111111111112,0.5460140976423551,0.7311111111111112,0.6552635054814424,0.3956747213946817,0.4764957264957265,0.4915254237288136,0.7111111111111111
test_results_None_True_True_False_True_1200_accuracy_2025-12-09.json,0.7833333333333333,0.5022195007430239,0.7833333333333334,0.6497405485544848,0.4202020202020202,0.45098039215686275,0.4986072423398329,0.4915673004619186
test_results_None_False_True_True_True_1100_accuracy_2025-12-07.json,0.7721212121212121,0.5064369587085864,0.7721212121212121,0.6643696292913779,0.4424253034547152,0.3952086671244373,0.4969512195121951,0.5332299741602067
test_results_None_True_True_True_True_900_macro_f1_2025-12-16.json,0.7674074074074074,0.5377708060133297,0.7674074074074074,0.595,0.42314458011565587,0.5181207210602349,0.3308457711442786,0.8217429577464789
test_results_random_swap_True_False_False_True_1100_macro_f1_2025-12-14.json,0.793939393939394,0.6094659735698374,0.793939393939394,0.7068427370948379,0.5912232460630881,0.4411904761904762,0.4969512195121951,0.8111221889885898
test_results_random_deletion_True_True_True_True_900_accuracy_2025-12-08.json,0.7985185185185185,0.5618806492706375,0.7985185185185184,0.706221198156682,0.5258481870176023,0.4468839336763865,0.3308457711442786,0.7996041563582384
test_results_random_swap_False_False_True_True_1100_accuracy_2025-12-09.json,0.7454545454545455,0.5522019748486355,0.7454545454545454,0.6358764186633039,0.4193989071038251,0.4414141414141414,0.4954128440366973,0.76890756302521
test_results_random_swap_False_True_False_True_1200_accuracy_2025-12-09.json,0.7355555555555555,0.5197618761551089,0.7355555555555554,0.6759516873424765,0.4670891050201395,0.4311939461883408,0.48717948717948717,0.537395155045101
test_results_None_False_False_False_True_800_accuracy_2025-12-06.json,0.74,0.45316482460416985,0.74,0.6218181818181818,0.4120212310745728,0.39572192513368987,0.3276836158192091,0.5085791691751956
test_results_None_False_False_True_True_1000_accuracy_2025-12-07.json,0.7773333333333333,0.5895896501121304,0.7773333333333333,0.6924128503075871,0.5184955690269071,0.4345390166285689,0.494949494949495,0.8075513196480939
